更新时间,#genre#
J2,P2p://generationnexxxt.com:19806/fd76c6fe901545c5b39543824e25c80b
J2,http://113.88.66.42:8001/bysid/82
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn$LR•IPV4『线路3』
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn$LR•IPV4『线路4』
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn$订阅源
J2,http://iptv12k.com:35461/live/test167/12345/1006.m3u8
J2,http://iptv12k.com:35461/live/test167/12345/1006.m3u8$LR•IPV4『线路4』
J2,http://iptv12k.com:35461/live/test167/12345/1006.m3u8$LR•IPV4『线路5』
J2,http://r.jdshipin.com/Nr5jq$LR•IPV4『线路1』
J2,http://r.jdshipin.com/Nr5jq$订阅源
J2,http://r.jdshipin.com/ndGgS$LR•IPV4『线路2』
J2,http://r.jdshipin.com/ndGgS$订阅源
J2,mitv://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872
J2,mitv://generationnexxxt.com:19806/fd76c6fe901545c5b39543824e25c80b
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn
J2,http://iptv12k.com:35461/live/test167/12345/1006.m3u8
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn
RHK 31,http://fm1077.serv00.net/Smart.php?id=rhk31_twn
RHK 32,http://fm1077.serv00.net/Smart.php?id=rhk32_twn
TVB 星河,http://fm1077.serv00.net/Smart.php?id=tvbxinhe_twn
VIUTV1,http://fm1077.serv00.net/Smart.php?id=viu1_twn
Viu TV 69,http://fm1077.serv00.net/Smart.php?id=viutv69_hkdavid
Viu6,http://fm1077.serv00.net/Smart.php?id=viusix_twn
iNews 新聞台,http://fm1077.serv00.net/Smart.php?id=inews_twn
無線財經資訊台,http://fm1077.serv00.net/Smart.php?id=tvbcaijing_twn
珍珠台(備用),http://fm1077.serv00.net/Smart.php?id=pearl_hkdavid
珍珠台,http://fm1077.serv00.net/Smart.php?id=pearl_twn

英国,#genre#
Al-Jazeera,http://fm1077.serv00.net/Smart.php?id=aljazeera_twn
Al-Jazeera,http://fm1077.serv00.net/Smart.php?id=aljazeera_twn
Al-Jazeera,http://fm1077.serv00.net/Smart.php?id=aljazeera_twn
Animal Planet (Eng),http://fm1077.serv00.net/Smart.php?id=AnimalPlanet
Animal Planet (Eng),http://fm1077.serv00.net/Smart.php?id=AnimalPlanet
Animal Planet (Eng),http://fm1077.serv00.net/Smart.php?id=AnimalPlanet
Axn HD,http://fm1077.serv00.net/Smart.php?id=Axn
Axn HD,http://fm1077.serv00.net/Smart.php?id=Axn
Axn HD,http://fm1077.serv00.net/Smart.php?id=Axn
BBC 1,http://mohdtv.com:8880/live/ALLChannels1ae470dcccd5/61323333/2950.ts
BBC 1,http://newlife3.wanicelife.com:8880/live/3ca7183n06/asdf23e32/2950.ts
BBC 1,http://newlife3.wanicelife.com:8880/live/29ca12143n03/3rd32332/2950.ts
BBC 1,http://newlife3.wanicelife.com:8880/live/29ca11113n01/adsfer3223/2950.ts
BBC 1,http://supersonictv.live:8080/live/Derrick/Hitman50$/12181.ts
BBC 1,http://fm1077.serv00.net/Smart.php?id=bbc1_antik
BBC 2,http://newlife3.wanicelife.com:8880/live/3ca7183n06/asdf23e32/2949.ts
BBC 2,http://newlife3.wanicelife.com:8880/live/29ca12143n03/3rd32332/2949.ts
BBC 2,http://newlife3.wanicelife.com:8880/live/29ca11113n01/adsfer3223/2949.ts
BBC 2,http://fm1077.serv00.net/Smart.php?id=bbc2_antik
BBC Earth HD,http://fm1077.serv00.net/Smart.php?id=bbcearth_twn
BBC Earth HD,http://fm1077.serv00.net/Smart.php?id=bbcearth_twn
BBC Earth Lifestyle,http://fm1077.serv00.net/Smart.php?id=bbclifestyle_twn
BBC Earth Lifestyle,http://fm1077.serv00.net/Smart.php?id=bbclifestyle_twn
Boomerang,P2p://generationnexxxt.com:19806/98ded4efebe2480fa7538e6bec832b7a
Boomerang,P2p://generationnexxxt.com:19806/a7d1c6858f5845589fe59fea2e3a61a2
Boomerang,http://test.zapi.us.kg/?id=boomerang-hd
Boomerang,http://fm1077.serv00.net/Smart.php?id=Boomerang
Boomerang,http://fm1077.serv00.net/Smart.php?id=Boomerang
CBBC,http://fm1077.serv00.net/Smart.php?id=cbbc_antik
CBeebies,http://fm1077.serv00.net/Smart.php?id=Cbeebies
CBeebies,http://fm1077.serv00.net/Smart.php?id=Cbeebies
CGTN,http:///udp/239.45.1.194:5140
CGTN,http:///udp/239.45.1.194:5140
CGTN,http:///udp/239.45.1.194:5140
CGTN,http://221.196.34.247:4022/udp/225.1.1.27:5002
CGTN,http://221.196.34.247:4022/udp/225.1.1.27:5002
CGTN,http://221.196.34.247:4022/udp/225.1.1.27:5002
CGTN,http://123.101.98.129:2000/rtp/239.16.20.252:12520
CGTN,http://123.101.98.129:2000/rtp/239.16.10.175:2000
CGTN,http://106.42.108.91:2000/rtp/239.16.20.252:12520
CGTN,http://106.42.108.91:2000/rtp/239.16.10.175:2000
CGTN,http://123.101.98.163:2000/rtp/239.16.20.252:12520
CGTN,http://123.101.98.163:2000/rtp/239.16.10.175:2000
CGTN,http://116.21.87.83:8888/udp/239.77.0.45:5146
CGTN,http://116.21.87.83:8888/udp/239.77.1.27:5146
CGTN,http://116.21.87.83:8889/udp/239.77.0.45:5146
CGTN,http://116.21.87.83:8889/udp/239.77.1.27:5146
CGTN,http://183.30.199.99:8886/udp/239.77.0.45:5146
CGTN,http://183.30.199.99:8886/udp/239.77.1.27:5146
CGTN,http://183.155.254.220:9999/rtp/233.50.201.126:5140
CGTN,http://115.230.188.101:9999/rtp/233.50.201.126:5140
CGTN,http://115.220.243.30:9999/rtp/233.50.201.126:5140
CGTN,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.19:8108
CGTN,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.19:8108
CGTN,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.19:8108
CGTN,P2p://generationnexxxt.com:19806/ab925b53dccb41ed850b9797e4b8732c
CGTN,http://36.32.174.67:60080/newlive/live/hls/5/live.m3u8
CGTN,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227350/index.m3u8
CGTN,http://live.aishang.ctlcdn.com/00000110240365_1/playlist.m3u8?CONTENTID=00000110240365_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CGTN,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000009569/1.m3u8?channel-id=ystenlive&Contentid=1000000002000009569&livemode=1&stbId=3
CGTN,http://zteres.sn.chinamobile.com:6060/000000001000/7745129417417101820/1.m3u8?channel-id=hnbblive&Contentid=7745129417417101820&livemode=1&stbId=3
CGTN,https://0472.org/hls/cgtn.m3u8
CGTN,https://pi.0472.org/tv/fct.php?auth=230918
CGTN,https://0472.org/hls/cgtn.m3u8
CGTN,http://fm1077.serv00.net/Smart.php?id=CGTN
CGTN,http://fm1077.serv00.net/Smart.php?id=CGTN
CGTN,http://fm1077.serv00.net/Smart.php?id=CGTN
CGTN,http://223.166.234.19:7777/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,https://pi.0472.org/tv/fct.php?auth=230918
CNBC,P2p://generationnexxxt.com:19806/b24b9d83ab9d4ddb9cbd80a2b42ca461
CNBC,http://test.zapi.us.kg/?id=cnbc
CNBC,mitv://generationnexxxt.com:19806/b24b9d83ab9d4ddb9cbd80a2b42ca461
CNBC,mitv://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd
CNBC,http://fm1077.serv00.net/Smart.php?id=cnbc_twn
CNBC,http://fm1077.serv00.net/Smart.php?id=cnbc_twn
CNBC,http://fm1077.serv00.net/Smart.php?id=cnbc_twn
Channel 4,http://fm1077.serv00.net/Smart.php?id=channel4_antik
DW (Deutsch),http://fm1077.serv00.net/Smart.php?id=dw_twn
DW (Deutsch),http://fm1077.serv00.net/Smart.php?id=dw_twn
Euronews,P2p://generationnexxxt.com:19806/43dedaf8037e43ceb06f46baa4391692
Euronews,P2p://generationnexxxt.com:19806/5b3289dff2154e2c8e166cc3f081f326
Euronews,http://test.zapi.us.kg/?id=euronews
Euronews,http://fm1077.serv00.net/Smart.php?id=euronews_antik
France 24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
France 24,http://fm1077.serv00.net/Smart.php?id=france24_twn
France 24,http://fm1077.serv00.net/Smart.php?id=france24_twn
Freesports,http://fm1077.serv00.net/Smart.php?id=freesports_antik
HBO HD,http://fm1077.serv00.net/Smart.php?id=Hbo
HBO HD,http://fm1077.serv00.net/Smart.php?id=Hbo
HBO HD,http://fm1077.serv00.net/Smart.php?id=Hbo
HGTV,http://supersonictv.live:8080/live/Derrick/Hitman50$/22101.ts
HGTV,http://gg.gg/HaNoiIPTV-HGTV_HD
HGTV,https://food-dlvr-ott.akamaized.net/primary/4/c20e615a33504bc7a227077cb102aef1/index_13.m3u8
HGTV,https://denver1769.pages.dev/Discovery/hgtv_hd_english.m3u8
HGTV,https://stream1.freetv.fun/c5ef02cad24d7f55a0583051c1c0a10f0c58ecce812d8993fe18634080b24ac0.ctv
HGTV,http://fm1077.serv00.net/Smart.php?id=HGTV
HGTV,http://fm1077.serv00.net/Smart.php?id=HGTV
HGTV,http://fm1077.serv00.net/Smart.php?id=HGTV
History,http://170.254.18.106/HISTORY/index.m3u8
History,http://fm1077.serv00.net/Smart.php?id=History
History,http://fm1077.serv00.net/Smart.php?id=History
Hits Movie,http://fm1077.serv00.net/Smart.php?id=Hitsmovie
Hits Movie,http://fm1077.serv00.net/Smart.php?id=Hitsmovie
Hits Movie,http://fm1077.serv00.net/Smart.php?id=Hitsmovie
Kids TV,http://fm1077.serv00.net/Smart.php?id=KidsTV
Kids TV,http://fm1077.serv00.net/Smart.php?id=KidsTV
More4,http://fm1077.serv00.net/Smart.php?id=more4_antik
NHK World,http://fm1077.serv00.net/Smart.php?id=nhkworld_japan
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK World,http://fm1077.serv00.net/Smart.php?id=nhkworld_japan
NHK World,http://fm1077.serv00.net/Smart.php?id=nhkworld_japan
NHK World,http://fm1077.serv00.net/Smart.php?id=nhkworld_japan
NatGeo HD,http://fm1077.serv00.net/Smart.php?id=Natgeo
NatGeo HD,http://fm1077.serv00.net/Smart.php?id=Natgeo
NatGeo Wild HD,http://fm1077.serv00.net/Smart.php?id=Natgeowild
NatGeo Wild HD,http://fm1077.serv00.net/Smart.php?id=Natgeowild
NatGeo Wild HD,http://fm1077.serv00.net/Smart.php?id=Natgeowild
Nick Jr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8
Nick Jr,http://fm1077.serv00.net/Smart.php?id=Nickjr
Nick Jr,http://fm1077.serv00.net/Smart.php?id=Nickjr
Nick Jr,http://fm1077.serv00.net/Smart.php?id=Nickjr
Pick TV,http://fm1077.serv00.net/Smart.php?id=picktv_antik
Skynews,http://fm1077.serv00.net/Smart.php?id=skynews_antik
Skynews,http://fm1077.serv00.net/Smart.php?id=skynews_antik
Skysports Arena,http://fm1077.serv00.net/Smart.php?id=tiankongarena
Skysports Arena,http://fm1077.serv00.net/Smart.php?id=tiankongarena
Skysports Cricket,http://fm1077.serv00.net/Smart.php?id=tiankongcricket
Skysports Cricket,http://fm1077.serv00.net/Smart.php?id=tiankongcricket
Skysports EPL,http://fm1077.serv00.net/Smart.php?id=tiankongepl
Skysports EPL,http://fm1077.serv00.net/Smart.php?id=tiankongepl
Skysports F1,http://fm1077.serv00.net/Smart.php?id=tiankongf1
Skysports F1,http://fm1077.serv00.net/Smart.php?id=tiankongf1
Skysports Football,http://fm1077.serv00.net/Smart.php?id=tiankongfootball
Skysports Football,http://fm1077.serv00.net/Smart.php?id=tiankongfootball
Skysports Golf,http://fm1077.serv00.net/Smart.php?id=tiankonggolf
Skysports Golf,http://fm1077.serv00.net/Smart.php?id=tiankonggolf
Skysports Main Event,http://fm1077.serv00.net/Smart.php?id=tiankongmain
Skysports Main Event,http://fm1077.serv00.net/Smart.php?id=tiankongmain
Skysports News,http://fm1077.serv00.net/Smart.php?id=tiankongnews
Skysports News,http://fm1077.serv00.net/Smart.php?id=tiankongnews
Star Movies HD,mitv://generationnexxxt.com:19806/17852e55e50a4fc28ef5fabf0b2f703b
Star Movies HD,mitv://generationnexxxt.com:19806/cdbfcfca93f846c7bcc30d0fd108923f
Star Movies HD,http://fm1077.serv00.net/Smart.php?id=starmovies_raj
Star Movies HD,http://fm1077.serv00.net/Smart.php?id=starmovies_raj
TLC,http://fm1077.serv00.net/Smart.php?id=Tlc
TLC,http://fm1077.serv00.net/Smart.php?id=Tlc
TLC,http://fm1077.serv00.net/Smart.php?id=Tlc
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
Thrill,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1834&tk=7877e7cc41c7
Thrill,P2p://generationnexxxt.com:19806/66ae12410007b5a3e83ae0a247146741
Thrill,p3p://108.181.32.169:28025/644a0879000272f67a89b6687af342ae
Thrill,mitv://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
Thrill,https://stream1.freetv.fun/thrill-2.m3u8
Thrill,https://stream1.freetv.fun/thrill-1.m3u8
Thrill,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1834&tk=7877e7cc41c7
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
Thrill,P2p://generationnexxxt.com:19806/9b9e791106d14b60a3444a17301ade7e
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
Thrill,https://stream1.freetv.fun/thrill-1.m3u8
Thrill,mitv://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
Thrill,mitv://generationnexxxt.com:19806/9b9e791106d14b60a3444a17301ade7e
Thrill,http://fm1077.serv00.net/Smart.php?id=Thrill
Thrill,http://fm1077.serv00.net/Smart.php?id=Thrill
Thrill,http://fm1077.serv00.net/Smart.php?id=Thrill
Thrill,https://stream1.freetv.fun/thrill-2.m3u8
Thrill,p3p://108.181.32.169:46313/644a0879000272f67a89b6687af342ae
Thrill,https://stream1.freetv.fun/thrill-1.m3u8
Thrill,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9550&tk=97475bb89d45
Warner TV,http://fm1077.serv00.net/Smart.php?id=WarnerTV
Warner TV,http://fm1077.serv00.net/Smart.php?id=WarnerTV
Warner TV,http://fm1077.serv00.net/Smart.php?id=WarnerTV
itv 1,http://fm1077.serv00.net/Smart.php?id=itv1_antik
itv 2,http://fm1077.serv00.net/Smart.php?id=itv2_antik

韩国,#genre#
All the Kpop,http://fm1077.serv00.net/Smart.php?id=allthekpop_korea
Apps TV,http://fm1077.serv00.net/Smart.php?id=appongoogle_korea
Arirang HD,http://fm1077.serv00.net/Smart.php?id=arirang_korea
CBS,http://fm1077.serv00.net/Smart.php?id=cbs_korea
CGNTV,http://live.cgtn.com/1000/prog_index.m3u8
CGNTV,http://livear.cgtn.com/1000a/prog_index.m3u8
CGNTV,http://livees.cgtn.com/1000e/prog_index.m3u8
CGNTV,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGNTV,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGNTV,http://fm1077.serv00.net/Smart.php?id=cgntv_korea
EBS 1,https://ebsonair.ebs.co.kr/ebs1familypc/familypc1m/playlist.m3u8
EBS 1,http://fm1077.serv00.net/Smart.php?id=ebs1_korea
EBS Kids,http://fm1077.serv00.net/Smart.php?id=ebskids_korea
EBS Plus2,http://fm1077.serv00.net/Smart.php?id=ebsplus2_korea
EBS2,http://fm1077.serv00.net/Smart.php?id=ebs2_korea
J the Kpop,http://fm1077.serv00.net/Smart.php?id=jthekpop_korea
KBS World 24,http://fm1077.serv00.net/Smart.php?id=kbsworld24_korea
SBS Plus,http://fm1077.serv00.net/Smart.php?id=sbsplus_korea
YTN DMB,http://fm1077.serv00.net/Smart.php?id=ytndmb_korea
YTN Korean,http://fm1077.serv00.net/Smart.php?id=ytnkorean_korea
YTN Science,http://fm1077.serv00.net/Smart.php?id=ytnscience_korea
YTN,P2p://generationnexxxt.com:19806/37e575278e574bc9a9fc598c733de125
YTN,http://fm1077.serv00.net/Smart.php?id=ytn_korea
Yonhap News,http://fm1077.serv00.net/Smart.php?id=yonhapnews_korea
SBS,P2p://generationnexxxt.com:19806/c8f25b3b0185407792640de06e8781df
TVN,https://stream1.freetv.fun/tvn-3.m3u8
JTBC,P2p://generationnexxxt.com:19806/4e234cda667b42a8bc3081db3b08bfce

日本,#genre#
BS-TBS,P2p://generationnexxxt.com:19806/3158a94fbe3c43d0938fdbb5c727e3d7
BS-TBS,http://fm1077.serv00.net/Smart.php?id=bstbs_japan
BSジャパン 181,http://fm1077.serv00.net/Smart.php?id=bs181_japan
BSフジ BS Fuji,http://fm1077.serv00.net/Smart.php?id=bsfuji_japan
CNA Japan,http://fm1077.serv00.net/Smart.php?id=cna_japan
JET 綜合,http://fm1077.serv00.net/Smart.php?id=jettv_japan
NHK Oaska,http://fm1077.serv00.net/Smart.php?id=nhkosaka_japan
NHK-E,http://fm1077.serv00.net/Smart.php?id=nhke_japan
NHK-総合-2,http://fm1077.serv00.net/Smart.php?id=nhkg_japan
NHKBS1,http://fm1077.serv00.net/Smart.php?id=nhkbs1_japan
NHKBSプレミア Premium,http://fm1077.serv00.net/Smart.php?id=nhkpremium_japan
TOKYOMX,http://fm1077.serv00.net/Smart.php?id=tokyomx_japan
テレビ朝日 Asahi TV,http://fm1077.serv00.net/Smart.php?id=asahitv_japan
テレビ東京 Tokyo TV,http://fm1077.serv00.net/Smart.php?id=tokyotv_japan

体育,#genre#
Supersports 1,http://fm1077.serv00.net/Smart.php?id=Assp1
Supersports 1(備用),http://fm1077.serv00.net/Smart.php?id=go_assp1
Supersportq 1(備用2),http://fm1077.serv00.net/Smart.php?id=Assp1_mega
Supersports 2,http://fm1077.serv00.net/Smart.php?id=Assp2
Supersports 2(備用),http://fm1077.serv00.net/Smart.php?id=go_assp2
Supersports 3,http://fm1077.serv00.net/Smart.php?id=Assp3
Supersports 3(備用),http://fm1077.serv00.net/Smart.php?id=go_assp3
Supersports 3(備用2),http://fm1077.serv00.net/Smart.php?id=Assp3_mega
Supersports 4,http://fm1077.serv00.net/Smart.php?id=Assp4_mega
Supersports 4(備用),http://fm1077.serv00.net/Smart.php?id=go_assp4
Supersports 5,http://fm1077.serv00.net/Smart.php?id=go_assp5
Bein 2HD,http://fm1077.serv00.net/Smart.php?id=Beinhd
Beinsports HD,http://fm1077.serv00.net/Smart.php?id=Besports
Champion 5 EPL,http://fm1077.serv00.net/Smart.php?id=Champion5epl
WWE,P2p://generationnexxxt.com:19806/32e0838eeab84b3a96297dcceca27f5a
WWE,http://fm1077.serv00.net/Smart.php?id=Wwe
WWE,https://stream1.freetv.fun/wwe-2.ctv
WWE,https://stream1.freetv.fun/wwe-9.ctv
WWE,https://stream1.freetv.fun/wwe-1.ctv
WWE,https://stream1.freetv.fun/wwe-11.ctv
WWE,https://stream1.freetv.fun/wwe-3.ctv
Champion 6 EPL,http://fm1077.serv00.net/Smart.php?id=Champion6epl
Fight Sports,http://fm1077.serv00.net/Smart.php?id=Fs
Fight Sports,http://fm1077.serv00.net/Smart.php?id=Fs
UFC Network,http://fm1077.serv00.net/Smart.php?id=ufc_mega
NBA TV,http://170.yfvodcdn.com:19980/live/nbaTV2/hls.m3u8
NBA TV,http://streamsy.online:2999/coachj88/N93DPKS9pJ/136
NBA TV,https://stream1.freetv.fun/nba-tv-1.ctv
NBA TV,https://stream1.freetv.fun/nba-tv-4.ctv
NBA TV,https://yunmei.tv/nba-tv-hls/stream.m3u8
NBA TV,http://fm1077.serv00.net/Smart.php?id=nbatv_twn
NBA TV,http://170.yfvodcdn.com:19980/live/nbaTV2/hls.m3u8
NBA TV,https://stream1.freetv.fun/nba-tv-1.ctv
NBA TV,https://stream1.freetv.fun/nba-tv-4.ctv
Astro Cricket,http://fm1077.serv00.net/Smart.php?id=Acricket_mega
Astro Golf,http://fm1077.serv00.net/Smart.php?id=Agolf
TNT Sports 1,http://fm1077.serv00.net/Smart.php?id=beeone
TNT Sports 2,http://fm1077.serv00.net/Smart.php?id=beetwo
TNT Sports 3,http://fm1077.serv00.net/Smart.php?id=beethree
TNT Sports 4,http://fm1077.serv00.net/Smart.php?id=beefour
Sony Ten 1,http://fm1077.serv00.net/Smart.php?id=ten1_raj
Sony Ten 2,http://fm1077.serv00.net/Smart.php?id=ten2_raj
Sony Ten 3,http://fm1077.serv00.net/Smart.php?id=ten3_raj
SPOTV 1 HD,http://fm1077.serv00.net/Smart.php?id=go_spotv
SPO TV 2,http://fm1077.serv00.net/Smart.php?id=go_spotv2
Beinsports 2 HD,http://fm1077.serv00.net/Smart.php?id=Bein2hd
Beinsports 2 HD,http://fm1077.serv00.net/Smart.php?id=Bein2hd
Skysports NFL,http://fm1077.serv00.net/Smart.php?id=tiankongnfl
Skysports Racing,http://fm1077.serv00.net/Smart.php?id=tiankongracing
Skysports Mix,http://fm1077.serv00.net/Smart.php?id=tiankongmix
RTM Sports HD,http://fm1077.serv00.net/Smart.php?id=Rtmsport
RTM Sports HD,http://fm1077.serv00.net/Smart.php?id=Rtmsport
Arena,http://fm1077.serv00.net/Smart.php?id=Arena
Arena,http://fm1077.serv00.net/Smart.php?id=Arena
Arena 2,http://fm1077.serv00.net/Smart.php?id=Arena2
Arena 2,http://fm1077.serv00.net/Smart.php?id=Arena2
BolaArena 1,http://fm1077.serv00.net/Smart.php?id=Bolaarena1
BolaArena 1,http://fm1077.serv00.net/Smart.php?id=Bolaarena1
Bein 1 Sports,http://fm1077.serv00.net/Smart.php?id=bein1_mega
Bein 2 Sports,http://fm1077.serv00.net/Smart.php?id=bein2_mega
Bein 3 Sports,http://fm1077.serv00.net/Smart.php?id=bein3_mega
Bein 4 Sports,http://fm1077.serv00.net/Smart.php?id=bein4_mega
Bein 5 Sports,http://fm1077.serv00.net/Smart.php?id=bein5_mega
Bein 6 Sports,http://fm1077.serv00.net/Smart.php?id=bein6_mega
Bein 7 Sports,http://fm1077.serv00.net/Smart.php?id=bein7_mega
Rugby Pass TV,http://fm1077.serv00.net/Smart.php?id=Rugbypasstv
BolaArena 2,http://fm1077.serv00.net/Smart.php?id=Bolaarena2
BolaArena 2,http://fm1077.serv00.net/Smart.php?id=Bolaarena2

电影,#genre#
Animax,P2p://generationnexxxt.com:19806/05538d774bba44088da468c0bf02318f
Animax,http://test.zapi.us.kg/?id=animax-cartoon
Animax,mitv://generationnexxxt.com:19806/05538d774bba44088da468c0bf02318f
Animax,mitv://generationnexxxt.com:19806/22f75ace87a545aab39a2e4cd244bbad
Animax,http://fm1077.serv00.net/Smart.php?id=Animax
Animax,http://fm1077.serv00.net/Smart.php?id=Animax
Animax,http://fm1077.serv00.net/Smart.php?id=Animax
Astrol Kplus,http://fm1077.serv00.net/Smart.php?id=Kplus
Astrol Kplus,http://fm1077.serv00.net/Smart.php?id=Kplus
Celestial Classic,http://fm1077.serv00.net/Smart.php?id=Celestial2
Celestial Classic,http://fm1077.serv00.net/Smart.php?id=Celestial2
Celestial Movies HD,http://fm1077.serv00.net/Smart.php?id=Celestial_mega
Celestial Movies HD,http://fm1077.serv00.net/Smart.php?id=Celestialindo
Celestial Movies HD,http://fm1077.serv00.net/Smart.php?id=Celestialindo
Cinemax,http://170.254.18.106/CINEMAX/index.m3u8
Cinemax,http://fm1077.serv00.net/Smart.php?id=Cinemax
Cinemax,http://fm1077.serv00.net/Smart.php?id=Cinemax
HBO Hits,http://fm1077.serv00.net/Smart.php?id=Hbohits
HBO Hits,http://fm1077.serv00.net/Smart.php?id=Hbohits
HBO Signature,http://170.254.18.106/HBO_SIG/index.m3u8
HBO Signature,http://fm1077.serv00.net/Smart.php?id=Hbosignature
HBO Signature,http://fm1077.serv00.net/Smart.php?id=Hbosignature
HBO_HITS,http://fm1077.serv00.net/Smart.php?id=hbohits_twn
Hits,http://fm1077.serv00.net/Smart.php?id=Hits
Hits,http://fm1077.serv00.net/Smart.php?id=Hits
Movies Now HD,http://fm1077.serv00.net/Smart.php?id=moviesnow_raj
One,http://fm1077.serv00.net/Smart.php?id=One_mega
One,http://fm1077.serv00.net/Smart.php?id=One_mega
One,http://fm1077.serv00.net/Smart.php?id=One_mega
Paramount Network,http://170.254.18.106/PARAMOUNT/index.m3u8
Paramount Network,http://170.254.18.106/PARAMOUNT/index.m3u8
Paramount Network,http://170.254.18.106/PARAMOUNT/index.m3u8
Paramount Network,http://fm1077.serv00.net/Smart.php?id=Paramountnetwork
Paramount Network,http://fm1077.serv00.net/Smart.php?id=Paramountnetwork
Rock Actions,http://fm1077.serv00.net/Smart.php?id=Rockaction
Rock Actions,http://fm1077.serv00.net/Smart.php?id=Rockaction
Rock Actions,http://fm1077.serv00.net/Smart.php?id=Rockaction
SCM,http://fm1077.serv00.net/Smart.php?id=Weishimovie
SCM,http://fm1077.serv00.net/Smart.php?id=Weishimovie
Sony Pix HD,http://fm1077.serv00.net/Smart.php?id=sonypix_mega
Sony Pix HD,http://fm1077.serv00.net/Smart.php?id=sonypix_mega
tvN Movie,http://fm1077.serv00.net/Smart.php?id=Tvnmovie
tvN Movie,http://fm1077.serv00.net/Smart.php?id=Tvnmovie
tvN Movie,http://fm1077.serv00.net/Smart.php?id=Tvnmovie
大愛2台,http://fm1077.serv00.net/Smart.php?id=catchplay_twn

Documentary,#genre#
CI,http://fm1077.serv00.net/Smart.php?id=ci_twn
Fashion TV,http://91.247.68.229:8000/play/Fashion/index.m3u8
Foodnetwork Hd,http://fm1077.serv00.net/Smart.php?id=Foodnetwork_mega
Foodnetwork Hd,http://fm1077.serv00.net/Smart.php?id=Foodnetwork_mega
TLC Asia,http://fm1077.serv00.net/Smart.php?id=tlc_twn
美食星球,http://fm1077.serv00.net/Smart.php?id=foodplanet_twn
美食星球,http://se.xvvx.eu.org/ublive.php?id=1360
美食星球,http://ku9.fr.to/smt.php?id=foodplanet_twn
美食星球,p3p://108.181.32.169:28526/6425252400079076ea72985811e07306
美食星球,http://ku9.fr.to/smt.php?id=foodplanet_twn
美食星球,p3p://108.181.32.169:28025/6425252400079076ea72985811e07306
美食星球,P2p://generationnexxxt.com:19806/3866164cb9514601bc6c7eb9a775aa23
美食星球,P2p://starvod.xyz:19806/84ef5c4283df4784bb1fb01ba466627f
美食星球,http://ku9.fr.to/smt.php?id=foodplanet_twn
美食星球,http://test.zapi.us.kg/?id=food-planet
美食星球,mitv://generationnexxxt.com:19806/1baaeb6967434fee9bf4412904e573b0
美食星球,mitv://generationnexxxt.com:19806/3866164cb9514601bc6c7eb9a775aa23
美食星球,p3p://108.181.32.169:45270/6425252400079076ea72985811e07306
